source_id,target_id,relation,weight
area_precalculus_cluster_polar_and_complex_form_skill_01_convert_between_polar_and_rectangular_coordinates,area_precalculus_cluster_polar_and_complex_form_skill_02_graph_polar_equations,prerequisite,0.7
area_precalculus_cluster_polar_and_complex_form_skill_02_graph_polar_equations,area_precalculus_cluster_polar_and_complex_form_skill_03_use_complex_polar_form,prerequisite,0.7
area_precalculus_cluster_polar_and_complex_form_skill_03_use_complex_polar_form,area_precalculus_cluster_polar_and_complex_form_skill_04_apply_de_moivre_s_theorem,prerequisite,0.7
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_01_use_logical_connectives,area_proof_and_mathematical_language_cluster_logic_and_sets_skill_02_negate_quantified_statements,prerequisite,0.7
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_02_negate_quantified_statements,area_proof_and_mathematical_language_cluster_logic_and_sets_skill_03_work_with_sets_and_subsets,prerequisite,0.7
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_03_work_with_sets_and_subsets,area_proof_and_mathematical_language_cluster_logic_and_sets_skill_04_use_set_operations,prerequisite,0.7
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_04_use_set_operations,area_proof_and_mathematical_language_cluster_logic_and_sets_skill_05_use_functions_as_mappings,prerequisite,0.7
area_proof_and_mathematical_language_cluster_logic_and_sets_skill_05_use_functions_as_mappings,area_proof_and_mathematical_language_cluster_logic_and_sets_skill_06_understand_equivalence_relations,prerequisite,0.7
area_proof_and_mathematical_language_cluster_proof_techniques_skill_01_write_direct_proofs,area_proof_and_mathematical_language_cluster_proof_techniques_skill_02_write_proof_by_contrapositive,prerequisite,0.7
area_proof_and_mathematical_language_cluster_proof_techniques_skill_02_write_proof_by_contrapositive,area_proof_and_mathematical_language_cluster_proof_techniques_skill_03_write_proof_by_contradiction,prerequisite,0.7
area_proof_and_mathematical_language_cluster_proof_techniques_skill_03_write_proof_by_contradiction,area_proof_and_mathematical_language_cluster_proof_techniques_skill_04_use_mathematical_induction,prerequisite,0.7
area_proof_and_mathematical_language_cluster_proof_techniques_skill_04_use_mathematical_induction,area_proof_and_mathematical_language_cluster_proof_techniques_skill_05_prove_statements_about_divisibility,prerequisite,0.7
area_proof_and_mathematical_language_cluster_proof_techniques_skill_05_prove_statements_about_divisibility,area_proof_and_mathematical_language_cluster_proof_techniques_skill_06_prove_statements_about_inequalities,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_01_use_addition_principle,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_02_use_multiplication_principle,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_02_use_multiplication_principle,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_03_count_permutations,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_03_count_permutations,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_04_count_combinations,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_04_count_combinations,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_05_use_binomial_coefficients,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_05_use_binomial_coefficients,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_06_apply_inclusion_exclusion,prerequisite,0.7
area_discrete_mathematics_cluster_counting_and_combinatorics_skill_06_apply_inclusion_exclusion,area_discrete_mathematics_cluster_counting_and_combinatorics_skill_07_solve_recurrence_relations,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_01_represent_graphs_with_vertices_and_edges,area_discrete_mathematics_cluster_graph_theory_skill_02_use_adjacency_matrices,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_02_use_adjacency_matrices,area_discrete_mathematics_cluster_graph_theory_skill_03_compute_degree_of_a_vertex,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_03_compute_degree_of_a_vertex,area_discrete_mathematics_cluster_graph_theory_skill_04_find_paths_and_cycles,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_04_find_paths_and_cycles,area_discrete_mathematics_cluster_graph_theory_skill_05_analyze_connected_components,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_05_analyze_connected_components,area_discrete_mathematics_cluster_graph_theory_skill_06_use_trees,prerequisite,0.7
area_discrete_mathematics_cluster_graph_theory_skill_06_use_trees,area_discrete_mathematics_cluster_graph_theory_skill_07_use_graph_traversal,prerequisite,0.7
area_linear_algebra_cluster_vectors_and_matrices_skill_01_add_and_scale_vectors,area_linear_algebra_cluster_vectors_and_matrices_skill_02_compute_dot_products,prerequisite,0.7
area_linear_algebra_cluster_vectors_and_matrices_skill_02_compute_dot_products,area_linear_algebra_cluster_vectors_and_matrices_skill_03_compute_matrix_vector_products,prerequisite,0.7
area_linear_algebra_cluster_vectors_and_matrices_skill_03_compute_matrix_vector_products,area_linear_algebra_cluster_vectors_and_matrices_skill_04_compute_matrix_matrix_products,prerequisite,0.7
area_linear_algebra_cluster_vectors_and_matrices_skill_04_compute_matrix_matrix_products,area_linear_algebra_cluster_vectors_and_matrices_skill_05_use_transpose,prerequisite,0.7
area_linear_algebra_cluster_vectors_and_matrices_skill_05_use_transpose,area_linear_algebra_cluster_vectors_and_matrices_skill_06_use_identity_and_inverse_matrices,prerequisite,0.7
area_linear_algebra_cluster_linear_systems_skill_01_write_systems_in_matrix_form,area_linear_algebra_cluster_linear_systems_skill_02_use_gaussian_elimination,prerequisite,0.7
area_linear_algebra_cluster_linear_systems_skill_02_use_gaussian_elimination,area_linear_algebra_cluster_linear_systems_skill_03_use_row_echelon_form,prerequisite,0.7
area_linear_algebra_cluster_linear_systems_skill_03_use_row_echelon_form,area_linear_algebra_cluster_linear_systems_skill_04_use_reduced_row_echelon_form,prerequisite,0.7
area_linear_algebra_cluster_linear_systems_skill_04_use_reduced_row_echelon_form,area_linear_algebra_cluster_linear_systems_skill_05_determine_consistency_of_systems,prerequisite,0.7
area_linear_algebra_cluster_linear_systems_skill_05_determine_consistency_of_systems,area_linear_algebra_cluster_linear_systems_skill_06_find_parametric_solutions,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_01_compute_determinants,area_linear_algebra_cluster_matrix_structure_skill_02_use_determinant_properties,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_02_use_determinant_properties,area_linear_algebra_cluster_matrix_structure_skill_03_find_matrix_inverse,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_03_find_matrix_inverse,area_linear_algebra_cluster_matrix_structure_skill_04_understand_rank,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_04_understand_rank,area_linear_algebra_cluster_matrix_structure_skill_05_understand_null_space,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_05_understand_null_space,area_linear_algebra_cluster_matrix_structure_skill_06_understand_column_space,prerequisite,0.7
area_linear_algebra_cluster_matrix_structure_skill_06_understand_column_space,area_linear_algebra_cluster_matrix_structure_skill_07_use_rank_nullity_theorem,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_01_check_subspace_criteria,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_02_determine_span,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_02_determine_span,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_03_check_linear_independence,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_03_check_linear_independence,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_04_find_a_basis,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_04_find_a_basis,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_05_compute_dimension,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_05_compute_dimension,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_06_represent_linear_transformations,prerequisite,0.7
area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_06_represent_linear_transformations,area_linear_algebra_cluster_vector_spaces_and_linear_maps_skill_07_change_basis,prerequisite,0.7
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_01_compute_eigenvalues,area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_02_compute_eigenvectors,prerequisite,0.7
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_02_compute_eigenvectors,area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_03_diagonalize_a_matrix,prerequisite,0.7
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_03_diagonalize_a_matrix,area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_04_use_characteristic_polynomial,prerequisite,0.7
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_04_use_characteristic_polynomial,area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_05_analyze_eigenspaces,prerequisite,0.7
area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_05_analyze_eigenspaces,area_linear_algebra_cluster_eigenvalues_and_diagonalization_skill_06_use_diagonalization_for_powers,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_01_compute_norms,area_linear_algebra_cluster_inner_products_and_decompositions_skill_02_compute_projections,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_02_compute_projections,area_linear_algebra_cluster_inner_products_and_decompositions_skill_03_use_orthogonality,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_03_use_orthogonality,area_linear_algebra_cluster_inner_products_and_decompositions_skill_04_apply_gram_schmidt_process,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_04_apply_gram_schmidt_process,area_linear_algebra_cluster_inner_products_and_decompositions_skill_05_use_qr_decomposition,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_05_use_qr_decomposition,area_linear_algebra_cluster_inner_products_and_decompositions_skill_06_understand_least_squares,prerequisite,0.7
area_linear_algebra_cluster_inner_products_and_decompositions_skill_06_understand_least_squares,area_linear_algebra_cluster_inner_products_and_decompositions_skill_07_use_singular_value_decomposition,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_01_estimate_limits_numerically,area_calculus_i_cluster_limits_and_continuity_skill_02_evaluate_limits_algebraically,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_02_evaluate_limits_algebraically,area_calculus_i_cluster_limits_and_continuity_skill_03_use_one_sided_limits,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_03_use_one_sided_limits,area_calculus_i_cluster_limits_and_continuity_skill_04_identify_infinite_limits,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_04_identify_infinite_limits,area_calculus_i_cluster_limits_and_continuity_skill_05_identify_limits_at_infinity,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_05_identify_limits_at_infinity,area_calculus_i_cluster_limits_and_continuity_skill_06_determine_continuity,prerequisite,0.7
area_calculus_i_cluster_limits_and_continuity_skill_06_determine_continuity,area_calculus_i_cluster_limits_and_continuity_skill_07_use_intermediate_value_theorem,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_01_interpret_derivative_as_rate_of_change,area_calculus_i_cluster_derivatives_skill_02_use_derivative_definition,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_02_use_derivative_definition,area_calculus_i_cluster_derivatives_skill_03_apply_power_rule,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_03_apply_power_rule,area_calculus_i_cluster_derivatives_skill_04_apply_product_rule,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_04_apply_product_rule,area_calculus_i_cluster_derivatives_skill_05_apply_quotient_rule,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_05_apply_quotient_rule,area_calculus_i_cluster_derivatives_skill_06_apply_chain_rule,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_06_apply_chain_rule,area_calculus_i_cluster_derivatives_skill_07_differentiate_exponential_functions,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_07_differentiate_exponential_functions,area_calculus_i_cluster_derivatives_skill_08_differentiate_logarithmic_functions,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_08_differentiate_logarithmic_functions,area_calculus_i_cluster_derivatives_skill_09_differentiate_trigonometric_functions,prerequisite,0.7
area_calculus_i_cluster_derivatives_skill_09_differentiate_trigonometric_functions,area_calculus_i_cluster_derivatives_skill_10_use_implicit_differentiation,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_01_find_tangent_lines,area_calculus_i_cluster_applications_of_derivatives_skill_02_use_linear_approximation,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_02_use_linear_approximation,area_calculus_i_cluster_applications_of_derivatives_skill_03_find_critical_points,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_03_find_critical_points,area_calculus_i_cluster_applications_of_derivatives_skill_04_determine_increasing_and_decreasing_intervals,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_04_determine_increasing_and_decreasing_intervals,area_calculus_i_cluster_applications_of_derivatives_skill_05_use_first_derivative_test,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_05_use_first_derivative_test,area_calculus_i_cluster_applications_of_derivatives_skill_06_use_second_derivative_test,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_06_use_second_derivative_test,area_calculus_i_cluster_applications_of_derivatives_skill_07_solve_optimization_problems,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_07_solve_optimization_problems,area_calculus_i_cluster_applications_of_derivatives_skill_08_use_related_rates,prerequisite,0.7
area_calculus_i_cluster_applications_of_derivatives_skill_08_use_related_rates,area_calculus_i_cluster_applications_of_derivatives_skill_09_apply_newton_method,prerequisite,0.7
area_calculus_i_cluster_integrals_skill_01_understand_riemann_sums,area_calculus_i_cluster_integrals_skill_02_compute_definite_integrals,prerequisite,0.7
area_calculus_i_cluster_integrals_skill_02_compute_definite_integrals,area_calculus_i_cluster_integrals_skill_03_use_fundamental_theorem_of_calculus,prerequisite,0.7
area_calculus_i_cluster_integrals_skill_03_use_fundamental_theorem_of_calculus,area_calculus_i_cluster_integrals_skill_04_find_antiderivatives,prerequisite,0.7
area_calculus_i_cluster_integrals_skill_04_find_antiderivatives,area_calculus_i_cluster_integrals_skill_05_use_substitution_rule,prerequisite,0.7
area_calculus_i_cluster_integrals_skill_05_use_substitution_rule,area_calculus_i_cluster_integrals_skill_06_compute_area_under_a_curve,prerequisite,0.7
area_calculus_ii_cluster_integration_techniques_skill_01_use_integration_by_parts,area_calculus_ii_cluster_integration_techniques_skill_02_use_trigonometric_integrals,prerequisite,0.7
area_calculus_ii_cluster_integration_techniques_skill_02_use_trigonometric_integrals,area_calculus_ii_cluster_integration_techniques_skill_03_use_trigonometric_substitution,prerequisite,0.7
area_calculus_ii_cluster_integration_techniques_skill_03_use_trigonometric_substitution,area_calculus_ii_cluster_integration_techniques_skill_04_use_partial_fractions,prerequisite,0.7
area_calculus_ii_cluster_integration_techniques_skill_04_use_partial_fractions,area_calculus_ii_cluster_integration_techniques_skill_05_evaluate_improper_integrals,prerequisite,0.7
area_calculus_ii_cluster_integration_techniques_skill_05_evaluate_improper_integrals,area_calculus_ii_cluster_integration_techniques_skill_06_choose_integration_strategy,prerequisite,0.7
area_calculus_ii_cluster_applications_of_integration_skill_01_compute_area_between_curves,area_calculus_ii_cluster_applications_of_integration_skill_02_compute_volumes_by_disks_and_washers,prerequisite,0.7
area_calculus_ii_cluster_applications_of_integration_skill_02_compute_volumes_by_disks_and_washers,area_calculus_ii_cluster_applications_of_integration_skill_03_compute_volumes_by_shells,prerequisite,0.7
area_calculus_ii_cluster_applications_of_integration_skill_03_compute_volumes_by_shells,area_calculus_ii_cluster_applications_of_integration_skill_04_compute_arc_length,prerequisite,0.7
area_calculus_ii_cluster_applications_of_integration_skill_04_compute_arc_length,area_calculus_ii_cluster_applications_of_integration_skill_05_compute_work_from_force,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_01_analyze_sequence_convergence,area_calculus_ii_cluster_sequences_and_series_skill_02_evaluate_geometric_series,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_02_evaluate_geometric_series,area_calculus_ii_cluster_sequences_and_series_skill_03_use_divergence_test,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_03_use_divergence_test,area_calculus_ii_cluster_sequences_and_series_skill_04_use_integral_test,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_04_use_integral_test,area_calculus_ii_cluster_sequences_and_series_skill_05_use_comparison_tests,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_05_use_comparison_tests,area_calculus_ii_cluster_sequences_and_series_skill_06_use_ratio_test,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_06_use_ratio_test,area_calculus_ii_cluster_sequences_and_series_skill_07_use_root_test,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_07_use_root_test,area_calculus_ii_cluster_sequences_and_series_skill_08_find_power_series_radius_of_convergence,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_08_find_power_series_radius_of_convergence,area_calculus_ii_cluster_sequences_and_series_skill_09_use_taylor_polynomials,prerequisite,0.7
area_calculus_ii_cluster_sequences_and_series_skill_09_use_taylor_polynomials,area_calculus_ii_cluster_sequences_and_series_skill_10_use_taylor_series,prerequisite,0.7
area_calculus_ii_cluster_parametric_and_polar_calculus_skill_01_differentiate_parametric_curves,area_calculus_ii_cluster_parametric_and_polar_calculus_skill_02_find_arc_length_of_parametric_curves,prerequisite,0.7
area_calculus_ii_cluster_parametric_and_polar_calculus_skill_02_find_arc_length_of_parametric_curves,area_calculus_ii_cluster_parametric_and_polar_calculus_skill_03_find_area_in_polar_coordinates,prerequisite,0.7
area_calculus_ii_cluster_parametric_and_polar_calculus_skill_03_find_area_in_polar_coordinates,area_calculus_ii_cluster_parametric_and_polar_calculus_skill_04_differentiate_polar_curves,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_01_evaluate_multivariable_functions,area_multivariable_calculus_cluster_functions_of_several_variables_skill_02_understand_level_curves,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_02_understand_level_curves,area_multivariable_calculus_cluster_functions_of_several_variables_skill_03_compute_partial_derivatives,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_03_compute_partial_derivatives,area_multivariable_calculus_cluster_functions_of_several_variables_skill_04_compute_gradient_vectors,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_04_compute_gradient_vectors,area_multivariable_calculus_cluster_functions_of_several_variables_skill_05_use_chain_rule_in_several_variables,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_05_use_chain_rule_in_several_variables,area_multivariable_calculus_cluster_functions_of_several_variables_skill_06_find_directional_derivatives,prerequisite,0.7
area_multivariable_calculus_cluster_functions_of_several_variables_skill_06_find_directional_derivatives,area_multivariable_calculus_cluster_functions_of_several_variables_skill_07_use_tangent_planes,prerequisite,0.7
area_multivariable_calculus_cluster_optimization_in_several_variables_skill_01_find_critical_points_in_two_variables,area_multivariable_calculus_cluster_optimization_in_several_variables_skill_02_use_second_derivative_test_in_two_variables,prerequisite,0.7
area_multivariable_calculus_cluster_optimization_in_several_variables_skill_02_use_second_derivative_test_in_two_variables,area_multivariable_calculus_cluster_optimization_in_several_variables_skill_03_use_lagrange_multipliers,prerequisite,0.7
area_multivariable_calculus_cluster_optimization_in_several_variables_skill_03_use_lagrange_multipliers,area_multivariable_calculus_cluster_optimization_in_several_variables_skill_04_solve_constrained_optimization_problems,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_01_set_up_double_integrals,area_multivariable_calculus_cluster_multiple_integrals_skill_02_evaluate_double_integrals,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_02_evaluate_double_integrals,area_multivariable_calculus_cluster_multiple_integrals_skill_03_change_order_of_integration,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_03_change_order_of_integration,area_multivariable_calculus_cluster_multiple_integrals_skill_04_use_polar_coordinates_in_double_integrals,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_04_use_polar_coordinates_in_double_integrals,area_multivariable_calculus_cluster_multiple_integrals_skill_05_set_up_triple_integrals,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_05_set_up_triple_integrals,area_multivariable_calculus_cluster_multiple_integrals_skill_06_use_cylindrical_coordinates,prerequisite,0.7
area_multivariable_calculus_cluster_multiple_integrals_skill_06_use_cylindrical_coordinates,area_multivariable_calculus_cluster_multiple_integrals_skill_07_use_spherical_coordinates,prerequisite,0.7
area_multivariable_calculus_cluster_vector_calculus_skill_01_compute_line_integrals,area_multivariable_calculus_cluster_vector_calculus_skill_02_compute_conservative_vector_fields,prerequisite,0.7
area_multivariable_calculus_cluster_vector_calculus_skill_02_compute_conservative_vector_fields,area_multivariable_calculus_cluster_vector_calculus_skill_03_use_green_s_theorem,prerequisite,0.7
area_multivariable_calculus_cluster_vector_calculus_skill_03_use_green_s_theorem,area_multivariable_calculus_cluster_vector_calculus_skill_04_compute_surface_integrals,prerequisite,0.7
area_multivariable_calculus_cluster_vector_calculus_skill_04_compute_surface_integrals,area_multivariable_calculus_cluster_vector_calculus_skill_05_use_divergence_theorem,prerequisite,0.7
area_multivariable_calculus_cluster_vector_calculus_skill_05_use_divergence_theorem,area_multivariable_calculus_cluster_vector_calculus_skill_06_use_stokes_theorem,prerequisite,0.7
area_differential_equations_cluster_first_order_odes_skill_01_identify_differential_equations,area_differential_equations_cluster_first_order_odes_skill_02_solve_separable_equations,prerequisite,0.7
area_differential_equations_cluster_first_order_odes_skill_02_solve_separable_equations,area_differential_equations_cluster_first_order_odes_skill_03_solve_linear_first_order_equations,prerequisite,0.7
area_differential_equations_cluster_first_order_odes_skill_03_solve_linear_first_order_equations,area_differential_equations_cluster_first_order_odes_skill_04_use_integrating_factors,prerequisite,0.7
area_differential_equations_cluster_first_order_odes_skill_04_use_integrating_factors,area_differential_equations_cluster_first_order_odes_skill_05_analyze_slope_fields,prerequisite,0.7
area_differential_equations_cluster_first_order_odes_skill_05_analyze_slope_fields,area_differential_equations_cluster_first_order_odes_skill_06_model_exponential_growth_and_decay,prerequisite,0.7
area_differential_equations_cluster_second_order_linear_odes_skill_01_solve_homogeneous_constant_coefficient_equations,area_differential_equations_cluster_second_order_linear_odes_skill_02_solve_nonhomogeneous_equations,prerequisite,0.7
area_differential_equations_cluster_second_order_linear_odes_skill_02_solve_nonhomogeneous_equations,area_differential_equations_cluster_second_order_linear_odes_skill_03_use_undetermined_coefficients,prerequisite,0.7
area_differential_equations_cluster_second_order_linear_odes_skill_03_use_undetermined_coefficients,area_differential_equations_cluster_second_order_linear_odes_skill_04_use_variation_of_parameters,prerequisite,0.7
area_differential_equations_cluster_second_order_linear_odes_skill_04_use_variation_of_parameters,area_differential_equations_cluster_second_order_linear_odes_skill_05_solve_initial_value_problems,prerequisite,0.7
area_differential_equations_cluster_systems_and_transforms_skill_01_write_systems_of_first_order_equations,area_differential_equations_cluster_systems_and_transforms_skill_02_solve_linear_systems_of_odes,prerequisite,0.7
area_differential_equations_cluster_systems_and_transforms_skill_02_solve_linear_systems_of_odes,area_differential_equations_cluster_systems_and_transforms_skill_03_use_eigenvalues_for_systems,prerequisite,0.7
area_differential_equations_cluster_systems_and_transforms_skill_03_use_eigenvalues_for_systems,area_differential_equations_cluster_systems_and_transforms_skill_04_use_laplace_transforms,prerequisite,0.7
area_differential_equations_cluster_systems_and_transforms_skill_04_use_laplace_transforms,area_differential_equations_cluster_systems_and_transforms_skill_05_solve_odes_with_laplace_transforms,prerequisite,0.7
area_differential_equations_cluster_systems_and_transforms_skill_05_solve_odes_with_laplace_transforms,area_differential_equations_cluster_systems_and_transforms_skill_06_analyze_stability_of_equilibria,prerequisite,0.7
area_differential_equations_cluster_series_and_numerical_odes_skill_01_use_power_series_solutions,area_differential_equations_cluster_series_and_numerical_odes_skill_02_apply_euler_method,prerequisite,0.7
area_differential_equations_cluster_series_and_numerical_odes_skill_02_apply_euler_method,area_differential_equations_cluster_series_and_numerical_odes_skill_03_apply_improved_euler_method,prerequisite,0.7
area_differential_equations_cluster_series_and_numerical_odes_skill_03_apply_improved_euler_method,area_differential_equations_cluster_series_and_numerical_odes_skill_04_apply_runge_kutta_methods,prerequisite,0.7
area_numerical_methods_cluster_root_finding_skill_01_use_bisection_method,area_numerical_methods_cluster_root_finding_skill_02_use_fixed_point_iteration,prerequisite,0.7
area_numerical_methods_cluster_root_finding_skill_02_use_fixed_point_iteration,area_numerical_methods_cluster_root_finding_skill_03_check_contraction_condition,prerequisite,0.7
area_numerical_methods_cluster_root_finding_skill_03_check_contraction_condition,area_numerical_methods_cluster_root_finding_skill_04_use_newton_method_numerically,prerequisite,0.7
area_numerical_methods_cluster_root_finding_skill_04_use_newton_method_numerically,area_numerical_methods_cluster_root_finding_skill_05_use_secant_method,prerequisite,0.7
area_numerical_methods_cluster_root_finding_skill_05_use_secant_method,area_numerical_methods_cluster_root_finding_skill_06_compare_convergence_rates,prerequisite,0.7
area_numerical_methods_cluster_numerical_linear_algebra_skill_01_use_lu_decomposition,area_numerical_methods_cluster_numerical_linear_algebra_skill_02_use_jacobi_iteration,prerequisite,0.7
area_numerical_methods_cluster_numerical_linear_algebra_skill_02_use_jacobi_iteration,area_numerical_methods_cluster_numerical_linear_algebra_skill_03_use_gauss_seidel_iteration,prerequisite,0.7
area_numerical_methods_cluster_numerical_linear_algebra_skill_03_use_gauss_seidel_iteration,area_numerical_methods_cluster_numerical_linear_algebra_skill_04_estimate_condition_number,prerequisite,0.7
area_numerical_methods_cluster_numerical_linear_algebra_skill_04_estimate_condition_number,area_numerical_methods_cluster_numerical_linear_algebra_skill_05_use_power_method_for_eigenvalues,prerequisite,0.7
area_numerical_methods_cluster_numerical_linear_algebra_skill_05_use_power_method_for_eigenvalues,area_numerical_methods_cluster_numerical_linear_algebra_skill_06_use_qr_method_for_eigenvalues,prerequisite,0.7
area_numerical_methods_cluster_interpolation_and_approximation_skill_01_build_vandermonde_interpolation_system,area_numerical_methods_cluster_interpolation_and_approximation_skill_02_use_lagrange_interpolation,prerequisite,0.7
area_numerical_methods_cluster_interpolation_and_approximation_skill_02_use_lagrange_interpolation,area_numerical_methods_cluster_interpolation_and_approximation_skill_03_use_newton_divided_differences,prerequisite,0.7
area_numerical_methods_cluster_interpolation_and_approximation_skill_03_use_newton_divided_differences,area_numerical_methods_cluster_interpolation_and_approximation_skill_04_build_cubic_splines,prerequisite,0.7
area_numerical_methods_cluster_interpolation_and_approximation_skill_04_build_cubic_splines,area_numerical_methods_cluster_interpolation_and_approximation_skill_05_use_least_squares_approximation,prerequisite,0.7
area_numerical_methods_cluster_interpolation_and_approximation_skill_05_use_least_squares_approximation,area_numerical_methods_cluster_interpolation_and_approximation_skill_06_fit_polynomial_models,prerequisite,0.7
area_numerical_methods_cluster_numerical_calculus_skill_01_use_finite_differences,area_numerical_methods_cluster_numerical_calculus_skill_02_estimate_derivative_numerically,prerequisite,0.7
area_numerical_methods_cluster_numerical_calculus_skill_02_estimate_derivative_numerically,area_numerical_methods_cluster_numerical_calculus_skill_03_use_trapezoidal_rule,prerequisite,0.7
area_numerical_methods_cluster_numerical_calculus_skill_03_use_trapezoidal_rule,area_numerical_methods_cluster_numerical_calculus_skill_04_use_simpson_rule,prerequisite,0.7
